ID,縣市代碼,區域,人口數,日期
3729,B,外埔區,32072,10504
3730,B,外埔區,32050,10503
3731,B,外埔區,32052,10502
3732,B,外埔區,32083,10501
3733,B,大安區,19481,10512
3734,B,大安區,19515,10511
3735,B,大安區,19530,10510
3736,B,大安區,19548,10509
3737,B,大安區,19546,10508
3738,B,大安區,19550,10507
3739,B,大安區,19567,10506
3740,B,大安區,19552,10505
3741,B,大安區,19537,10504
3742,B,大安區,19548,10503
3743,B,大安區,19599,10502
3744,B,大安區,19602,10501
3745,B,烏日區,74524,10512
3746,B,烏日區,74374,10511
3747,B,烏日區,74203,10510
3748,B,烏日區,74090,10509
3749,B,烏日區,74044,10508
3750,B,烏日區,73980,10507
3751,B,烏日區,73919,10506
3752,B,烏日區,73821,10505
3753,B,烏日區,73697,10504
3754,B,烏日區,73636,10503
3755,B,烏日區,73531,10502
3756,B,烏日區,73433,10501
3757,B,大肚區,58686,10512
3758,B,大肚區,58678,10511
3759,B,大肚區,58645,10510
3760,B,大肚區,58589,10509
3761,B,大肚區,58468,10508
3762,B,大肚區,58460,10507
3763,B,大肚區,58417,10506
3764,B,大肚區,58398,10505
3765,B,大肚區,58315,10504
3766,B,大肚區,58223,10503
3767,B,大肚區,58151,10502
3768,B,大肚區,58104,10501
3769,B,龍井區,78237,10512
3770,B,龍井區,78147,10511
3771,B,龍井區,78129,10510
3772,B,龍井區,77864,10509
3773,B,龍井區,77827,10508
3774,B,龍井區,77829,10507
3775,B,龍井區,77730,10506
3776,B,龍井區,77689,10505
3777,B,龍井區,77678,10504
3778,B,龍井區,77694,10503
3779,B,龍井區,77662,10502
3780,B,龍井區,77662,10501
3781,B,霧峰區,65499,10512
3782,B,霧峰區,65487,10511
3783,B,霧峰區,65492,10510
3784,B,霧峰區,65480,10509
3785,B,霧峰區,65410,10508
3786,B,霧峰區,65369,10507
3787,B,霧峰區,65337,10506
3788,B,霧峰區,65319,10505
3789,B,霧峰區,65301,10504
3790,B,霧峰區,65311,10503
3791,B,霧峰區,65337,10502
3792,B,霧峰區,65310,10501
3793,B,太平區,189211,10512
3794,B,太平區,189045,10511
3795,B,太平區,188822,10510
3796,B,太平區,188654,10509
3797,B,太平區,188546,10508
3798,B,太平區,188352,10507
3799,B,太平區,188095,10506
3800,B,太平區,187778,10505
3801,B,太平區,187511,10504
3802,B,太平區,187339,10503
3803,B,太平區,187131,10502
3804,B,太平區,187066,10501
3805,B,大里區,212338,10512
3806,B,大里區,212076,10511
3807,B,大里區,211859,10510
3808,B,大里區,211623,10509
3809,B,大里區,211521,10508
3810,B,大里區,211439,10507
3811,B,大里區,211296,10506
3812,B,大里區,211209,10505
3813,B,大里區,211043,10504
3814,B,大里區,210975,10503
3815,B,大里區,210738,10502
3816,B,大里區,210481,10501
3817,B,和平區,14977,10512
3818,B,和平區,14995,10511
3819,B,和平區,14974,10510
3820,B,和平區,14982,10509
3821,B,和平區,14963,10508
3822,B,和平區,14920,10507
3823,B,和平區,14916,10506
3824,B,和平區,14885,10505
3825,B,和平區,14854,10504
3826,B,和平區,14835,10503
3827,B,和平區,14828,10502
3828,B,和平區,14857,10501
3829,B,中區,19146,10412
3830,B,中區,19154,10411
3831,B,中區,19246,10410
3832,B,中區,19222,10409
3833,B,中區,19275,10408
3834,B,中區,19325,10407
3835,B,中區,19342,10406
3836,B,中區,19350,10405
3837,B,中區,19398,10404
3838,B,中區,19414,10403
3839,B,中區,19426,10402
3840,B,中區,19451,10401
3841,B,東區,75809,10412
3842,B,東區,75806,10411
3843,B,東區,75724,10410
3844,B,東區,75700,10409
3845,B,東區,75658,10408
3846,B,東區,75616,10407
3847,B,東區,75666,10406
3848,B,東區,75698,10405
3849,B,東區,75655,10404
3850,B,東區,75669,10403
3851,B,東區,75626,10402
3852,B,東區,75565,10401
3853,B,南區,122703,10412
3854,B,南區,122577,10411
3855,B,南區,122455,10410
3856,B,南區,122420,10409
3857,B,南區,122272,10408
3858,B,南區,121960,10407
3859,B,南區,121819,10406
3860,B,南區,121550,10405
3861,B,南區,121451,10404
3862,B,南區,121381,10403
3863,B,南區,121192,10402
3864,B,南區,121060,10401
3865,B,西區,116168,10412
3866,B,西區,116183,10411
3867,B,西區,116159,10410
3868,B,西區,116204,10409
3869,B,西區,116274,10408
3870,B,西區,116263,10407
3871,B,西區,116286,10406
3872,B,西區,116332,10405
3873,B,西區,116299,10404
3874,B,西區,116288,10403
3875,B,西區,116292,10402
3876,B,西區,116238,10401
3877,B,北區,148686,10412
3878,B,北區,148581,10411
3879,B,北區,148542,10410
3880,B,北區,148477,10409
3881,B,北區,148467,10408
3882,B,北區,148501,10407
3883,B,北區,148560,10406
3884,B,北區,148630,10405
3885,B,北區,148621,10404
3886,B,北區,148555,10403
3887,B,北區,148629,10402
3888,B,北區,148612,10401
3889,B,西屯區,223536,10412
3890,B,西屯區,223379,10411
3891,B,西屯區,223250,10410
3892,B,西屯區,222984,10409
3893,B,西屯區,222848,10408
3894,B,西屯區,222374,10407
3895,B,西屯區,222007,10406
3896,B,西屯區,221623,10405
3897,B,西屯區,221326,10404
3898,B,西屯區,221080,10403
3899,B,西屯區,220750,10402
3900,B,西屯區,220491,10401
3901,B,南屯區,165797,10412
3902,B,南屯區,165499,10411
3903,B,南屯區,165295,10410
3904,B,南屯區,165147,10409
3905,B,南屯區,164996,10408
3906,B,南屯區,164668,10407
3907,B,南屯區,164430,10406
3908,B,南屯區,164197,10405
3909,B,南屯區,163939,10404
3910,B,南屯區,163712,10403
3911,B,南屯區,163497,10402
3912,B,南屯區,163247,10401
3913,B,北屯區,267682,10412
3914,B,北屯區,267204,10411
3915,B,北屯區,266772,10410
3916,B,北屯區,266299,10409
3917,B,北屯區,265836,10408
3918,B,北屯區,265062,10407
3919,B,北屯區,264663,10406
3920,B,北屯區,264341,10405
3921,B,北屯區,263952,10404
3922,B,北屯區,263575,10403
3923,B,北屯區,262894,10402
3924,B,北屯區,262572,10401
3925,B,豐原區,168228,10412
3926,B,豐原區,168217,10411
3927,B,豐原區,168173,10410
3928,B,豐原區,168095,10409
3929,B,豐原區,168078,10408
3930,B,豐原區,168046,10407
3931,B,豐原區,168094,10406
3932,B,豐原區,168017,10405
3933,B,豐原區,168035,10404
3934,B,豐原區,168017,10403
3935,B,豐原區,167921,10402
3936,B,豐原區,167873,10401
3937,B,東勢區,51951,10412
3938,B,東勢區,51956,10411
3939,B,東勢區,51960,10410
3940,B,東勢區,51941,10409
3941,B,東勢區,51976,10408
3942,B,東勢區,51959,10407
3943,B,東勢區,51937,10406
3944,B,東勢區,52011,10405
3945,B,東勢區,52006,10404
3946,B,東勢區,52016,10403
3947,B,東勢區,52055,10402
3948,B,東勢區,52088,10401
3949,B,大甲區,77985,10412
3950,B,大甲區,77952,10411
3951,B,大甲區,77968,10410
3952,B,大甲區,77969,10409
3953,B,大甲區,78004,10408
3954,B,大甲區,77942,10407
3955,B,大甲區,77904,10406
3956,B,大甲區,77880,10405
3957,B,大甲區,77855,10404
3958,B,大甲區,77838,10403
3959,B,大甲區,77805,10402
3960,B,大甲區,77835,10401
3961,B,清水區,86628,10412
3962,B,清水區,86626,10411
3963,B,清水區,86631,10410
3964,B,清水區,86580,10409
3965,B,清水區,86558,10408
3966,B,清水區,86480,10407
3967,B,清水區,86457,10406
3968,B,清水區,86454,10405
3969,B,清水區,86434,10404
3970,B,清水區,86410,10403
3971,B,清水區,86455,10402
3972,B,清水區,86447,10401
3973,B,沙鹿區,90497,10412
3974,B,沙鹿區,90434,10411
3975,B,沙鹿區,90269,10410
3976,B,沙鹿區,90125,10409
3977,B,沙鹿區,89920,10408
3978,B,沙鹿區,89779,10407
3979,B,沙鹿區,89600,10406
3980,B,沙鹿區,89378,10405
3981,B,沙鹿區,89213,10404
3982,B,沙鹿區,89032,10403
3983,B,沙鹿區,88899,10402
3984,B,沙鹿區,88776,10401
3985,B,梧棲區,58016,10412
3986,B,梧棲區,57969,10411
3987,B,梧棲區,57901,10410
3988,B,梧棲區,57875,10409
3989,B,梧棲區,57883,10408
3990,B,梧棲區,57875,10407
3991,B,梧棲區,57795,10406
3992,B,梧棲區,57719,10405
3993,B,梧棲區,57696,10404
3994,B,梧棲區,57612,10403
3995,B,梧棲區,57558,10402
3996,B,梧棲區,57547,10401
3997,B,后里區,54900,10412
3998,B,后里區,54845,10411
3999,B,后里區,54832,10410
4000,B,后里區,54766,10409
4001,B,后里區,54750,10408
4002,B,后里區,54748,10407
4003,B,后里區,54733,10406
4004,B,后里區,54723,10405
4005,B,后里區,54696,10404
4006,B,后里區,54653,10403
4007,B,后里區,54654,10402
4008,B,后里區,54662,10401
4009,B,神岡區,66151,10412
4010,B,神岡區,66169,10411
4011,B,神岡區,66162,10410
4012,B,神岡區,66123,10409
4013,B,神岡區,66079,10408
4014,B,神岡區,66001,10407
4015,B,神岡區,65941,10406
4016,B,神岡區,65927,10405
4017,B,神岡區,65918,10404
4018,B,神岡區,65901,10403
4019,B,神岡區,65894,10402
4020,B,神岡區,65857,10401
4021,B,潭子區,108116,10412
4022,B,潭子區,108050,10411
4023,B,潭子區,107959,10410
4024,B,潭子區,107850,10409
4025,B,潭子區,107698,10408
4026,B,潭子區,107545,10407
4027,B,潭子區,107336,10406
4028,B,潭子區,107208,10405
4029,B,潭子區,107053,10404
4030,B,潭子區,107003,10403
4031,B,潭子區,106879,10402
4032,B,潭子區,106735,10401
4033,B,大雅區,95855,10412
4034,B,大雅區,95735,10411
4035,B,大雅區,95702,10410
4036,B,大雅區,95671,10409
4037,B,大雅區,95535,10408
4038,B,大雅區,95411,10407
4039,B,大雅區,95353,10406
4040,B,大雅區,95209,10405
4041,B,大雅區,95162,10404
4042,B,大雅區,95051,10403
4043,B,大雅區,94897,10402
4044,B,大雅區,94803,10401
4045,B,新社區,25357,10412
4046,B,新社區,25353,10411
4047,B,新社區,25377,10410
4048,B,新社區,25375,10409
4049,B,新社區,25413,10408
4050,B,新社區,25383,10407
4051,B,新社區,25415,10406
4052,B,新社區,25418,10405
4053,B,新社區,25465,10404
4054,B,新社區,25498,10403
4055,B,新社區,25505,10402
4056,B,新社區,25515,10401
4057,B,石岡區,15376,10412
4058,B,石岡區,15374,10411
4059,B,石岡區,15367,10410
4060,B,石岡區,15378,10409
4061,B,石岡區,15402,10408
4062,B,石岡區,15402,10407
4063,B,石岡區,15390,10406
4064,B,石岡區,15397,10405
4065,B,石岡區,15427,10404
4066,B,石岡區,15424,10403
4067,B,石岡區,15456,10402
4068,B,石岡區,15477,10401
4069,B,外埔區,32114,10412
4070,B,外埔區,32088,10411
4071,B,外埔區,32073,10410
4072,B,外埔區,32038,10409
4073,B,外埔區,32006,10408
4074,B,外埔區,32003,10407
4075,B,外埔區,31965,10406
4076,B,外埔區,31951,10405
4077,B,外埔區,31950,10404
4078,B,外埔區,31969,10403
4079,B,外埔區,32031,10402
4080,B,外埔區,32019,10401
4081,B,大安區,19611,10412
4082,B,大安區,19641,10411
4083,B,大安區,19639,10410
4084,B,大安區,19642,10409
4085,B,大安區,19647,10408
4086,B,大安區,19645,10407
4087,B,大安區,19636,10406
4088,B,大安區,19653,10405
4089,B,大安區,19678,10404
4090,B,大安區,19664,10403
4091,B,大安區,19699,10402
4092,B,大安區,19697,10401
4093,B,烏日區,73359,10412
4094,B,烏日區,73300,10411
4095,B,烏日區,73184,10410
4096,B,烏日區,73072,10409
4097,B,烏日區,73024,10408
4098,B,烏日區,72967,10407
4099,B,烏日區,72829,10406
4100,B,烏日區,72689,10405
4101,B,烏日區,72582,10404
4102,B,烏日區,72488,10403
4103,B,烏日區,72404,10402
4104,B,烏日區,72328,10401
4105,B,大肚區,58078,10412
4106,B,大肚區,58075,10411
4107,B,大肚區,58008,10410
4108,B,大肚區,57973,10409
4109,B,大肚區,57961,10408
4110,B,大肚區,57951,10407
4111,B,大肚區,57868,10406
4112,B,大肚區,57845,10405
4113,B,大肚區,57849,10404
4114,B,大肚區,57777,10403
4115,B,大肚區,57857,10402
4116,B,大肚區,57811,10401
4117,B,龍井區,77626,10412
4118,B,龍井區,77519,10411
4119,B,龍井區,77495,10410
4120,B,龍井區,77405,10409
4121,B,龍井區,77335,10408
4122,B,龍井區,77217,10407
4123,B,龍井區,77193,10406
4124,B,龍井區,77124,10405
4125,B,龍井區,77105,10404
4126,B,龍井區,77076,10403
4127,B,龍井區,77097,10402
4128,B,龍井區,77086,10401
4129,B,霧峰區,65255,10412
4130,B,霧峰區,65221,10411
4131,B,霧峰區,65187,10410
4132,B,霧峰區,65144,10409
4133,B,霧峰區,65125,10408
4134,B,霧峰區,65151,10407
4135,B,霧峰區,65130,10406
4136,B,霧峰區,65093,10405
4137,B,霧峰區,65120,10404
4138,B,霧峰區,65051,10403
4139,B,霧峰區,65046,10402
4140,B,霧峰區,65033,10401
4141,B,太平區,186768,10412
4142,B,太平區,186629,10411
4143,B,太平區,186468,10410
4144,B,太平區,186315,10409
4145,B,太平區,186152,10408
4146,B,太平區,185893,10407
4147,B,太平區,185582,10406
4148,B,太平區,185397,10405
4149,B,太平區,185162,10404
4150,B,太平區,185011,10403
4151,B,太平區,184719,10402
4152,B,太平區,184528,10401
4153,B,大里區,210310,10412
4154,B,大里區,210154,10411
4155,B,大里區,209971,10410
4156,B,大里區,209781,10409
4157,B,大里區,209573,10408
4158,B,大里區,209384,10407
4159,B,大里區,209242,10406
4160,B,大里區,209047,10405
4161,B,大里區,208881,10404
4162,B,大里區,208667,10403
4163,B,大里區,208513,10402
4164,B,大里區,208414,10401
4165,B,和平區,14883,10412
4166,B,和平區,14862,10411
4167,B,和平區,14860,10410
4168,B,和平區,14873,10409
4169,B,和平區,14850,10408
4170,B,和平區,14856,10407
4171,B,和平區,14857,10406
4172,B,和平區,14893,10405
4173,B,和平區,14905,10404
4174,B,和平區,14942,10403
4175,B,和平區,14962,10402
4176,B,和平區,14975,10401
4177,B,中區,19438,10312
4178,B,中區,19505,10311
4179,B,中區,19492,10310
4180,B,中區,19523,10309
4181,B,中區,19591,10308
4182,B,中區,19762,10307
4183,B,中區,19816,10306
4184,B,中區,19881,10305
4185,B,中區,19939,10304
4186,B,中區,20015,10303
4187,B,中區,20060,10302
4188,B,中區,20058,10301
4189,B,東區,75532,10312
4190,B,東區,75463,10311
4191,B,東區,75418,10310
4192,B,東區,75365,10309
4193,B,東區,75330,10308
4194,B,東區,75275,10307
4195,B,東區,75268,10306
4196,B,東區,75252,10305
4197,B,東區,75230,10304
4198,B,東區,75233,10303
4199,B,東區,75175,10302
4200,B,東區,75187,10301
4201,B,南區,121010,10312
4202,B,南區,120699,10311
4203,B,南區,120599,10310
4204,B,南區,120517,10309
4205,B,南區,120323,10308
4206,B,南區,120075,10307
4207,B,南區,119898,10306
4208,B,南區,119729,10305
4209,B,南區,119586,10304
4210,B,南區,119395,10303
4211,B,南區,119287,10302
4212,B,南區,119224,10301
4213,B,西區,116204,10312
4214,B,西區,116128,10311
4215,B,西區,116094,10310
4216,B,西區,116152,10309
4217,B,西區,116318,10308
4218,B,西區,116431,10307
4219,B,西區,116542,10306
4220,B,西區,116664,10305
4221,B,西區,116809,10304
4222,B,西區,116785,10303
4223,B,西區,116802,10302
4224,B,西區,116850,10301
4225,B,北區,148568,10312
4226,B,北區,148528,10311
4227,B,北區,148420,10310
4228,B,北區,148418,10309
4229,B,北區,148463,10308
4230,B,北區,148493,10307
4231,B,北區,148739,10306
4232,B,北區,148704,10305
4233,B,北區,148805,10304
4234,B,北區,148880,10303
4235,B,北區,148941,10302
4236,B,北區,148921,10301
4237,B,西屯區,220249,10312
4238,B,西屯區,219715,10311
4239,B,西屯區,219522,10310
4240,B,西屯區,219376,10309
4241,B,西屯區,219042,10308
4242,B,西屯區,218752,10307
4243,B,西屯區,218479,10306
4244,B,西屯區,218313,10305
4245,B,西屯區,218037,10304
4246,B,西屯區,217890,10303
4247,B,西屯區,217714,10302
4248,B,西屯區,217367,10301
4249,B,南屯區,163041,10312
4250,B,南屯區,162848,10311
4251,B,南屯區,162766,10310
4252,B,南屯區,162590,10309
4253,B,南屯區,162412,10308
4254,B,南屯區,162220,10307
4255,B,南屯區,162076,10306
4256,B,南屯區,161867,10305
4257,B,南屯區,161758,10304
4258,B,南屯區,161701,10303
4259,B,南屯區,161492,10302
4260,B,南屯區,161258,10301
4261,B,北屯區,262181,10312
4262,B,北屯區,261513,10311
4263,B,北屯區,261343,10310
4264,B,北屯區,261096,10309
4265,B,北屯區,260767,10308
4266,B,北屯區,260492,10307
4267,B,北屯區,260214,10306
4268,B,北屯區,260076,10305
4269,B,北屯區,259792,10304
4270,B,北屯區,259338,10303
4271,B,北屯區,259126,10302
4272,B,北屯區,258758,10301
4273,B,豐原區,167852,10312
4274,B,豐原區,167843,10311
4275,B,豐原區,167792,10310
4276,B,豐原區,167726,10309
4277,B,豐原區,167601,10308
4278,B,豐原區,167596,10307
4279,B,豐原區,167635,10306
4280,B,豐原區,167553,10305
4281,B,豐原區,167574,10304
4282,B,豐原區,167555,10303
4283,B,豐原區,167467,10302
4284,B,豐原區,167440,10301
4285,B,東勢區,52106,10312
4286,B,東勢區,52132,10311
4287,B,東勢區,52179,10310
4288,B,東勢區,52209,10309
4289,B,東勢區,52252,10308
4290,B,東勢區,52323,10307
4291,B,東勢區,52359,10306
4292,B,東勢區,52435,10305
4293,B,東勢區,52442,10304
4294,B,東勢區,52509,10303
4295,B,東勢區,52575,10302
4296,B,東勢區,52581,10301
4297,B,大甲區,77869,10312
4298,B,大甲區,77889,10311
4299,B,大甲區,77878,10310
4300,B,大甲區,77840,10309
4301,B,大甲區,77901,10308
4302,B,大甲區,77899,10307
4303,B,大甲區,77994,10306
4304,B,大甲區,78049,10305
4305,B,大甲區,78123,10304
4306,B,大甲區,78128,10303
4307,B,大甲區,78119,10302
4308,B,大甲區,78134,10301
4309,B,清水區,86435,10312
4310,B,清水區,86456,10311
4311,B,清水區,86413,10310
4312,B,清水區,86382,10309
4313,B,清水區,86446,10308
4314,B,清水區,86419,10307
4315,B,清水區,86455,10306
4316,B,清水區,86510,10305
4317,B,清水區,86517,10304
4318,B,清水區,86504,10303
4319,B,清水區,86527,10302
4320,B,清水區,86521,10301
4321,B,沙鹿區,88615,10312
4322,B,沙鹿區,88407,10311
4323,B,沙鹿區,88316,10310
4324,B,沙鹿區,88224,10309
4325,B,沙鹿區,88126,10308
4326,B,沙鹿區,88040,10307
4327,B,沙鹿區,87875,10306
4328,B,沙鹿區,87802,10305
4329,B,沙鹿區,87681,10304
4330,B,沙鹿區,87510,10303
4331,B,沙鹿區,87386,10302
4332,B,沙鹿區,87304,10301
4333,B,梧棲區,57523,10312
4334,B,梧棲區,57412,10311
4335,B,梧棲區,57373,10310
4336,B,梧棲區,57335,10309
4337,B,梧棲區,57230,10308
4338,B,梧棲區,57178,10307
4339,B,梧棲區,57120,10306
4340,B,梧棲區,57019,10305
4341,B,梧棲區,57015,10304
4342,B,梧棲區,56965,10303
4343,B,梧棲區,56909,10302
4344,B,梧棲區,56903,10301
4345,B,后里區,54646,10312
4346,B,后里區,54627,10311
4347,B,后里區,54599,10310
4348,B,后里區,54562,10309
4349,B,后里區,54571,10308
4350,B,后里區,54555,10307
4351,B,后里區,54534,10306
4352,B,后里區,54539,10305
4353,B,后里區,54566,10304
4354,B,后里區,54557,10303
4355,B,后里區,54602,10302
4356,B,后里區,54611,10301
4357,B,神岡區,65867,10312
4358,B,神岡區,65822,10311
4359,B,神岡區,65764,10310
4360,B,神岡區,65777,10309
4361,B,神岡區,65771,10308
4362,B,神岡區,65817,10307
4363,B,神岡區,65767,10306
4364,B,神岡區,65766,10305
4365,B,神岡區,65757,10304
4366,B,神岡區,65782,10303
4367,B,神岡區,65797,10302
4368,B,神岡區,65787,10301
4369,B,潭子區,106601,10312
4370,B,潭子區,106381,10311
4371,B,潭子區,106321,10310
4372,B,潭子區,106268,10309
4373,B,潭子區,106209,10308
4374,B,潭子區,106142,10307
4375,B,潭子區,106076,10306
4376,B,潭子區,105952,10305
4377,B,潭子區,105905,10304
4378,B,潭子區,105898,10303
4379,B,潭子區,105935,10302
4380,B,潭子區,105975,10301
4381,B,大雅區,94698,10312
4382,B,大雅區,94633,10311
4383,B,大雅區,94536,10310
4384,B,大雅區,94425,10309
4385,B,大雅區,94348,10308
4386,B,大雅區,94216,10307
4387,B,大雅區,94120,10306
4388,B,大雅區,94117,10305
4389,B,大雅區,94142,10304
4390,B,大雅區,94140,10303
4391,B,大雅區,94133,10302
4392,B,大雅區,94059,10301
4393,B,新社區,25515,10312
4394,B,新社區,25519,10311
4395,B,新社區,25510,10310
4396,B,新社區,25506,10309
4397,B,新社區,25472,10308
4398,B,新社區,25491,10307
4399,B,新社區,25487,10306
4400,B,新社區,25495,10305
4401,B,新社區,25518,10304
4402,B,新社區,25559,10303
4403,B,新社區,25549,10302
4404,B,新社區,25563,10301
4405,B,石岡區,15491,10312
4406,B,石岡區,15522,10311
4407,B,石岡區,15521,10310
4408,B,石岡區,15538,10309
4409,B,石岡區,15571,10308
4410,B,石岡區,15595,10307
4411,B,石岡區,15606,10306
4412,B,石岡區,15620,10305
4413,B,石岡區,15649,10304
4414,B,石岡區,15680,10303
4415,B,石岡區,15716,10302
4416,B,石岡區,15733,10301
4417,B,外埔區,32026,10312
4418,B,外埔區,32023,10311
4419,B,外埔區,32009,10310
4420,B,外埔區,31975,10309
4421,B,外埔區,31964,10308
4422,B,外埔區,31980,10307
4423,B,外埔區,31968,10306
4424,B,外埔區,31977,10305
4425,B,外埔區,32028,10304
4426,B,外埔區,32021,10303
4427,B,外埔區,32040,10302
4428,B,外埔區,32054,10301
4429,B,大安區,19717,10312
4430,B,大安區,19734,10311
4431,B,大安區,19724,10310
4432,B,大安區,19702,10309
4433,B,大安區,19708,10308
4434,B,大安區,19715,10307
4435,B,大安區,19696,10306
4436,B,大安區,19725,10305
4437,B,大安區,19705,10304
4438,B,大安區,19722,10303
4439,B,大安區,19727,10302
4440,B,大安區,19761,10301
4441,B,烏日區,72297,10312
4442,B,烏日區,72167,10311
4443,B,烏日區,72113,10310
4444,B,烏日區,71966,10309
4445,B,烏日區,71852,10308
4446,B,烏日區,71788,10307
4447,B,烏日區,71729,10306
4448,B,烏日區,71698,10305
4449,B,烏日區,71665,10304
4450,B,烏日區,71543,10303
4451,B,烏日區,71484,10302
4452,B,烏日區,71407,10301
4453,B,大肚區,57769,10312
4454,B,大肚區,57765,10311
4455,B,大肚區,57715,10310
4456,B,大肚區,57643,10309
4457,B,大肚區,57615,10308
4458,B,大肚區,57571,10307
4459,B,大肚區,57588,10306
4460,B,大肚區,57546,10305
4461,B,大肚區,57534,10304
4462,B,大肚區,57482,10303
4463,B,大肚區,57432,10302
4464,B,大肚區,57409,10301
4465,B,龍井區,77077,10312
4466,B,龍井區,76927,10311
4467,B,龍井區,76853,10310
4468,B,龍井區,76745,10309
4469,B,龍井區,76673,10308
4470,B,龍井區,76614,10307
4471,B,龍井區,76565,10306
4472,B,龍井區,76505,10305
4473,B,龍井區,76494,10304
4474,B,龍井區,76516,10303
4475,B,龍井區,76555,10302
4476,B,龍井區,76597,10301
4477,B,霧峰區,65040,10312
4478,B,霧峰區,64981,10311
4479,B,霧峰區,64971,10310
4480,B,霧峰區,64983,10309
4481,B,霧峰區,64950,10308
4482,B,霧峰區,64944,10307
4483,B,霧峰區,64883,10306
4484,B,霧峰區,64825,10305
4485,B,霧峰區,64839,10304
4486,B,霧峰區,64865,10303
4487,B,霧峰區,64864,10302
4488,B,霧峰區,64899,10301
4489,B,太平區,184245,10312
4490,B,太平區,183832,10311
4491,B,太平區,183520,10310
4492,B,太平區,183372,10309
4493,B,太平區,183035,10308
4494,B,太平區,182791,10307
4495,B,太平區,182518,10306
4496,B,太平區,182309,10305
4497,B,太平區,182094,10304
4498,B,太平區,181926,10303
4499,B,太平區,181824,10302
4500,B,太平區,181708,10301
4501,B,大里區,208182,10312
4502,B,大里區,207885,10311
4503,B,大里區,207699,10310
4504,B,大里區,207479,10309
4505,B,大里區,207360,10308
4506,B,大里區,207222,10307
4507,B,大里區,207024,10306
4508,B,大里區,206933,10305
4509,B,大里區,206862,10304
4510,B,大里區,206850,10303
4511,B,大里區,206761,10302
4512,B,大里區,206715,10301
4513,B,和平區,14989,10312
4514,B,和平區,14996,10311
4515,B,和平區,14976,10310
4516,B,和平區,14963,10309
4517,B,和平區,14958,10308
4518,B,和平區,14969,10307
4519,B,和平區,14889,10306
4520,B,和平區,14845,10305
4521,B,和平區,14745,10304
4522,B,和平區,14689,10303
4523,B,和平區,14639,10302
4524,B,和平區,14629,10301
4525,B,中區,20124,10212
4526,B,中區,20157,10211
4527,B,中區,20199,10210
4528,B,中區,20225,10209
4529,B,中區,20264,10208
4530,B,中區,20360,10207
4531,B,中區,20504,10206
4532,B,中區,20593,10205
4533,B,中區,20630,10204
4534,B,中區,20668,10203
4535,B,中區,20716,10202
4536,B,中區,20740,10201
4537,B,東區,75179,10212
4538,B,東區,75162,10211
4539,B,東區,75047,10210
4540,B,東區,74981,10209
4541,B,東區,74950,10208
4542,B,東區,74848,10207
4543,B,東區,74815,10206
4544,B,東區,74805,10205
4545,B,東區,74894,10204
4546,B,東區,74907,10203
4547,B,東區,74938,10202
4548,B,東區,74893,10201
4549,B,南區,119184,10212
4550,B,南區,119034,10211
4551,B,南區,118875,10210
4552,B,南區,118762,10209
4553,B,南區,118544,10208
4554,B,南區,118462,10207
4555,B,南區,118288,10206
4556,B,南區,118186,10205
4557,B,南區,117981,10204
4558,B,南區,117881,10203
4559,B,南區,117791,10202
4560,B,南區,117763,10201
4561,B,西區,116858,10212
4562,B,西區,116819,10211
4563,B,西區,116815,10210
4564,B,西區,116863,10209
4565,B,西區,116929,10208
4566,B,西區,116995,10207
4567,B,西區,117074,10206
4568,B,西區,117145,10205
4569,B,西區,117165,10204
4570,B,西區,117190,10203
4571,B,西區,117189,10202
4572,B,西區,117268,10201
4573,B,北區,148975,10212
4574,B,北區,149008,10211
4575,B,北區,149001,10210
4576,B,北區,149007,10209
4577,B,北區,149042,10208
4578,B,北區,148968,10207
4579,B,北區,148953,10206
4580,B,北區,148951,10205
4581,B,北區,148969,10204
4582,B,北區,148898,10203
4583,B,北區,148804,10202
4584,B,北區,148910,10201
4585,B,西屯區,217150,10212
4586,B,西屯區,216839,10211
4587,B,西屯區,216706,10210
4588,B,西屯區,216511,10209
4589,B,西屯區,216352,10208
4590,B,西屯區,216097,10207
4591,B,西屯區,215835,10206
4592,B,西屯區,215669,10205
4593,B,西屯區,215451,10204
4594,B,西屯區,215203,10203
4595,B,西屯區,214953,10202
4596,B,西屯區,214815,10201
4597,B,南屯區,161071,10212
4598,B,南屯區,160887,10211
4599,B,南屯區,160731,10210
4600,B,南屯區,160699,10209
4601,B,南屯區,160633,10208
4602,B,南屯區,160492,10207
4603,B,南屯區,160370,10206
4604,B,南屯區,160268,10205
4605,B,南屯區,160107,10204
4606,B,南屯區,159965,10203
4607,B,南屯區,159752,10202
4608,B,南屯區,159623,10201
4609,B,北屯區,258389,10212
4610,B,北屯區,258077,10211
4611,B,北屯區,257893,10210
4612,B,北屯區,257705,10209
4613,B,北屯區,257413,10208
4614,B,北屯區,257112,10207
4615,B,北屯區,256718,10206
4616,B,北屯區,256313,10205
4617,B,北屯區,255938,10204
4618,B,北屯區,255867,10203
4619,B,北屯區,255540,10202
4620,B,北屯區,255249,10201
4621,B,豐原區,167448,10212
4622,B,豐原區,167412,10211
4623,B,豐原區,167413,10210
4624,B,豐原區,167326,10209
4625,B,豐原區,167305,10208
4626,B,豐原區,167284,10207
4627,B,豐原區,167394,10206
4628,B,豐原區,167468,10205
4629,B,豐原區,167503,10204
4630,B,豐原區,167467,10203
4631,B,豐原區,167417,10202
