ID,F16,F17,F18,F19,F20,F23,F24,F25
458892,0,0,0,有,無,,0,0
458893,4,2,1,有,無,,0,0
458894,3,2,2,有,有,,0,0
458895,3,1,2,有,無,,0,0
458896,4,2,2,有,無,,0,0
458897,0,0,0,有,無,,0,0
458898,3,2,2,有,有,,0,0
458899,3,2,2,有,無,,0,0
458900,2,1,2,有,無,,0,0
458901,7,3,5,有,有,一樓平面,0,0
458902,3,1,2,有,無,,0,0
458903,3,2,2,有,有,坡道平面,29.75,0
458904,4,0,4,有,無,,0,0
458905,3,2,2,有,無,,0,0
458906,3,1,1,有,無,,0,0
458907,3,1,1,有,無,,0,0
458908,4,2,2,有,有,坡道平面,0,0
458909,2,1,2,有,無,,0,0
458910,3,2,2,有,有,,0,0
458911,3,2,1,有,有,坡道平面,0,0
458912,3,2,2,有,有,坡道平面,0,0
458913,3,2,2,有,有,坡道平面,0,0
458914,5,2,3,有,有,升降機械,30.10000038,0
458915,0,0,0,有,無,,0,0
458916,0,0,0,有,無,,0,0
458917,0,0,0,有,無,,0,0
458918,0,0,0,有,無,,0,0
458919,0,0,0,有,無,,0,0
458920,0,0,0,有,無,,0,0
458921,0,0,0,有,無,,0,0
458922,0,0,0,有,無,,0,0
458923,0,0,0,有,無,,0,0
458924,0,0,0,有,無,,0,0
458925,0,0,0,有,無,,0,0
458926,5,2,4,有,無,一樓平面,0,0
458927,0,0,0,有,無,,0,0
458928,0,0,0,有,無,,0,0
458929,3,2,2,有,無,,0,0
458930,0,0,0,有,無,,0,0
458931,0,0,0,有,無,,0,0
458932,3,2,2,有,有,,0,0
458933,0,0,0,有,無,,0,0
458934,0,0,0,有,無,,0,0
458935,3,2,1,有,無,,0,0
458936,3,2,2,有,有,坡道平面,0,0
458937,3,2,2,有,有,坡道平面,0,0
458938,3,2,2,有,無,,0,0
458939,1,1,1,有,有,,0,0
458940,3,2,2,有,有,,0,0
458941,3,2,2,有,無,,0,0
458942,3,2,2,有,有,,0,0
458943,3,2,2,有,有,,0,0
458944,3,2,1,有,無,,0,0
458945,3,2,1,有,無,,0,0
458946,3,2,1,有,有,坡道平面,0,0
458947,3,1,2,有,無,,0,0
458948,4,2,2,有,無,,0,0
458949,3,1,2,有,無,,0,0
458950,3,2,2,有,無,,0,0
458951,3,2,1,有,無,,0,0
458952,3,2,2,有,無,,0,0
458953,3,2,2,有,有,,0,0
458954,0,0,0,有,無,,0,0
458955,2,1,2,有,有,,0,0
458956,0,0,0,有,有,坡道平面,31.81999969,0
458957,0,0,0,有,有,坡道平面,31.81999969,0
458958,0,0,0,有,有,坡道平面,31.81999969,0
458959,0,0,0,有,有,坡道平面,31.81999969,0
458960,0,0,0,有,有,坡道平面,63.63999939,0
458961,0,0,0,有,有,坡道平面,95.45999908,0
458962,0,0,0,有,有,坡道平面,31.81999969,0
458963,0,0,0,有,有,坡道平面,95.45999908,0
458964,0,0,0,有,有,坡道平面,31.81999969,0
458965,0,0,0,有,有,坡道平面,159.1000061,0
458966,0,0,0,有,有,坡道平面,63.63999939,0
458967,0,0,0,有,有,坡道平面,31.81999969,0
458968,0,0,0,有,有,坡道平面,31.81999969,0
458969,0,0,0,有,有,坡道平面,95.45999908,0
458970,0,0,0,有,有,坡道平面,31.81999969,0
458971,2,1,1,有,無,,0,0
458972,2,1,2,有,有,坡道平面,0,0
458973,3,2,2,有,無,,0,0
458974,0,0,0,有,無,,0,0
458975,0,0,0,有,無,,0,0
458976,0,0,0,有,無,,0,0
458977,3,2,2,有,無,,0,0
458978,3,2,2,有,有,坡道平面,0,0
458979,0,0,0,有,無,,0,0
458980,0,0,0,有,無,,0,0
458981,0,0,0,有,無,,0,0
458982,0,0,0,有,無,,0,0
458983,0,0,0,有,無,,0,0
458984,0,0,0,有,無,,0,0
458985,3,2,2,有,無,,0,0
458986,2,1,1,有,有,,0,0
458987,3,2,1,有,無,,0,0
458988,3,1,1,有,無,,0,0
458989,3,2,2,有,有,,0,0
458990,3,2,2,有,無,,0,0
458991,2,1,1,有,無,,0,0
458992,4,2,2,有,無,,0,0
458993,4,1,2,有,有,一樓平面,0,0
458994,3,2,2,有,有,,0,0
458995,2,2,1,有,無,,0,0
458996,1,4,2,有,有,,0,0
458997,0,0,0,有,無,,0,0
458998,3,2,2,有,無,,0,0
458999,1,1,1,有,有,,0,0
459000,3,2,2,有,有,,0,0
459001,5,3,4,有,有,,0,0
459002,3,1,2,有,有,,0,0
459003,4,2,1,有,無,,0,0
459004,3,2,2,有,有,坡道平面,0,0
459005,3,2,2,有,有,,0,0
459006,3,2,1,有,有,,0,0
459007,0,0,0,有,無,,0,0
459008,0,0,0,有,無,,0,0
459009,0,0,0,有,無,,0,0
459010,3,2,1,有,無,,0,0
459011,0,0,0,有,無,,0,0
459012,3,2,2,有,有,坡道平面,0,0
459013,3,2,2,有,有,坡道平面,0,0
459014,3,2,2,有,有,坡道平面,0,0
459015,3,2,2,有,有,坡道平面,0,0
459016,5,4,3,有,無,,0,0
459017,3,2,2,有,無,,0,0
459018,3,2,2,有,無,,0,0
459019,4,2,2,有,有,坡道平面,0,0
459020,4,3,2,有,無,,0,0
459021,0,0,0,有,無,,0,0
459022,0,0,0,有,無,,0,0
459023,3,2,2,有,有,坡道平面,0,0
459024,0,0,0,有,無,,0,0
459025,0,0,0,有,無,,0,0
459026,0,0,0,有,無,,0,0
459027,2,1,1,有,無,,0,0
459028,3,1,2,有,無,,0,0
459029,1,1,1,有,有,坡道機械,27.94000053,0
459030,1,0,1,有,有,,0,0
459031,1,1,1,有,有,,0,0
459032,3,1,1,有,有,,0,0
459033,3,2,2,有,無,,0,0
459034,0,0,0,無,無,,0,0
459035,3,1,2,有,有,,0,0
459036,4,2,2,有,無,,0,0
459037,1,1,1,有,無,,0,0
459038,0,0,0,無,無,,0,0
459039,3,2,1,有,無,,0,0
459040,3,3,2,有,無,,0,0
459041,3,2,2,有,有,坡道平面,21.04000092,1500000
459042,3,1,2,有,有,,0,0
459043,3,2,2,有,有,坡道平面,0,0
459044,0,0,0,有,無,,0,0
459045,3,2,1,有,無,,0,0
459046,2,1,1,有,無,,0,0
459047,0,0,0,有,無,,0,0
459048,0,0,0,有,無,,0,0
459049,0,0,0,有,無,,0,0
459050,4,2,2,有,有,坡道平面,0,0
459051,0,0,0,有,無,,0,0
459052,0,0,0,有,無,,0,0
459053,3,2,2,有,有,坡道平面,0,0
459054,2,1,1,有,無,,0,0
459055,3,2,2,有,有,坡道平面,0,0
459056,3,1,1,有,無,,0,0
459057,3,2,1,有,無,,0,0
459058,3,2,3,有,有,,0,0
459059,0,0,0,有,無,,0,0
459060,3,2,2,有,無,坡道平面,0,0
459061,2,1,1,有,有,,0,0
459062,3,2,1,有,無,,0,0
459063,0,0,0,有,無,,0,0
459064,2,1,1,有,有,,0,0
459065,3,2,2,有,有,,0,0
459066,4,2,2,有,有,坡道平面,0,0
459067,2,1,1,有,有,,0,0
459068,3,2,2,有,無,,0,0
459069,3,2,2,有,有,坡道平面,0,0
459070,3,2,2,有,有,,0,0
459071,1,1,1,有,有,,0,0
459072,3,2,2,有,有,,0,0
459073,3,2,2,有,無,,0,0
459074,0,0,0,無,無,,0,0
459075,2,1,1,有,有,,0,0
459076,3,1,2,有,無,,0,0
459077,6,1,1,有,無,,0,0
459078,0,0,0,有,有,坡道平面,26.89999962,750000
459079,2,2,1,有,有,,0,0
459080,3,2,2,有,有,坡道平面,0,0
459081,3,2,2,有,無,,0,0
459082,0,0,0,有,無,,0,0
459083,0,0,0,有,無,,0,0
459084,3,2,1,有,有,坡道平面,0,0
459085,0,0,0,有,無,,0,0
459086,0,0,0,有,無,,0,0
459087,0,0,0,有,無,,0,0
459088,0,0,0,有,無,,0,0
459089,3,2,2,有,無,,0,0
459090,3,2,1,有,無,,0,0
459091,3,2,1,有,無,,0,0
459092,3,2,2,有,有,,0,0
459093,4,2,2,有,有,,0,0
459094,0,0,0,有,有,坡道平面,32.38999939,1000000
459095,3,1,1,有,有,,0,0
459096,3,1,2,有,無,,0,0
459097,5,3,3,有,有,,0,0
459098,0,0,0,有,無,,0,0
459099,0,0,0,有,無,,0,0
459100,0,0,0,有,無,,0,0
459101,0,0,0,有,無,,0,0
459102,0,0,0,有,無,,0,0
459103,0,0,0,有,無,,0,0
459104,0,0,0,有,無,,0,0
459105,0,0,0,有,無,,0,0
459106,0,0,0,有,無,,0,0
459107,0,0,0,有,無,,0,0
459108,0,0,0,有,無,,0,0
459109,0,0,0,有,無,,0,0
459110,2,2,1,有,無,,0,0
459111,4,2,3,有,有,,0,0
459112,3,2,2,有,無,,0,0
459113,3,2,1,有,無,,0,0
459114,3,2,2,有,有,,0,0
459115,4,2,2,有,有,坡道平面,0,0
459116,4,2,2,有,有,坡道平面,0,0
459117,3,2,2,有,無,,0,0
459118,3,2,2,有,無,,0,0
459119,2,2,1,有,有,,0,0
459120,4,2,2,有,有,,0,0
459121,1,1,1,有,有,坡道平面,0,0
459122,3,2,2,有,無,,0,0
459123,1,1,1,有,有,,0,0
459124,0,0,0,有,無,,0,0
459125,3,1,1,有,無,,0,0
459126,0,0,0,有,有,坡道平面,43.43000031,400000
459127,3,1,1,有,無,,0,0
459128,0,0,0,無,無,,0,0
459129,0,0,0,無,無,,0,0
459130,3,2,2,有,有,,0,0
459131,0,0,0,有,無,,0,0
459132,3,2,2,有,有,,0,0
459133,5,4,4,有,無,,0,0
459134,0,0,0,有,無,,0,0
459135,4,2,2,有,有,坡道平面,32.04000092,0
459136,3,1,1,有,無,,0,0
459137,3,1,1,有,無,,0,0
459138,2,1,1,有,無,,0,0
459139,3,1,1,有,無,,0,0
459140,0,0,0,有,無,,0,0
459141,2,2,1,有,有,,0,0
459142,0,0,0,無,無,,0,0
459143,1,1,1,有,有,坡道平面,34.59000015,1600000
459144,2,1,1,有,有,,0,0
459145,2,2,2,有,有,,0,0
459146,3,2,2,有,有,坡道平面,0,0
459147,5,2,5,有,無,其他,0,0
459148,3,2,2,有,有,,0,0
459149,3,2,2,有,有,,0,0
459150,3,1,1,有,無,,0,0
459151,3,2,2,有,有,,0,0
459152,3,2,2,有,有,坡道平面,0,0
459153,4,2,2,有,有,,0,0
459154,4,2,2,有,有,坡道平面,37.66999817,850000
459155,3,2,2,有,有,坡道平面,37.66999817,900000
459156,4,2,2,有,有,坡道平面,37.66999817,900000
459157,4,2,2,有,有,坡道平面,37.66999817,900000
459158,4,2,2,有,有,坡道平面,37.66999817,1100000
459159,0,0,0,有,有,升降平面,21.04000092,1350000
459160,3,2,1,有,無,,0,0
459161,4,2,2,有,有,坡道平面,37.66999817,1000000
459162,5,1,5,有,有,,0,0
459163,2,1,1,有,有,,0,0
459164,1,1,1,有,有,,0,0
459165,3,2,2,有,有,,0,0
459166,0,0,0,有,無,,0,0
459167,2,2,1,有,無,,0,0
459168,0,0,0,有,無,,0,0
459169,0,0,0,有,無,,0,0
459170,0,0,0,有,無,,0,0
459171,3,2,2,有,有,,0,0
459172,3,1,1,有,無,,0,0
459173,0,0,0,有,無,,0,0
459174,3,2,2,有,無,坡道平面,0,0
459175,3,2,2,有,無,,0,0
459176,4,2,5,有,有,,0,0
459177,2,2,1,有,無,,0,0
459178,0,0,0,有,無,,0,0
459179,0,0,0,有,無,,0,0
459180,4,2,2,有,無,,0,0
459181,3,2,1,有,無,,0,0
459182,3,2,2,有,無,,0,0
459183,3,2,4,有,無,,0,0
459184,3,2,1,有,無,,0,0
459185,0,0,0,有,無,,0,0
459186,2,1,2,有,無,,0,0
459187,3,2,2,有,有,,0,0
459188,5,1,4,有,有,,0,0
459189,5,1,4,有,有,,0,0
459190,5,1,4,有,有,,0,0
459191,5,1,4,有,有,,0,0
459192,5,1,4,有,有,,0,0
459193,5,1,4,有,有,,0,0
459194,5,1,4,有,有,,0,0
459195,5,1,4,有,有,,0,0
459196,5,1,4,有,有,,0,0
459197,5,1,4,有,有,,0,0
459198,5,1,4,有,有,,0,0
459199,5,1,4,有,有,,0,0
459200,5,1,4,有,有,,0,0
459201,5,1,5,有,有,,0,0
459202,5,1,4,有,有,,0,0
459203,4,1,3,有,有,,0,0
459204,1,1,1,有,無,,0,0
459205,0,0,0,有,無,,0,0
459206,5,2,5,有,無,其他,0,0
459207,3,2,2,有,有,,0,0
459208,3,2,1,有,無,,0,0
459209,5,4,3,有,無,,0,0
459210,3,2,2,有,無,,0,0
459211,3,2,1,有,無,,0,0
459212,1,1,1,有,有,,0,0
459213,0,0,0,有,無,,0,0
459214,3,2,2,有,無,,0,0
459215,9,0,5,有,無,,0,0
459216,4,2,2,有,有,,0,0
459217,2,1,1,有,無,,0,0
459218,3,1,1,有,無,,0,0
459219,3,1,1,有,無,,0,0
459220,0,0,0,有,無,,0,0
459221,3,1,1,有,有,,0,0
459222,3,2,2,有,無,,0,0
459223,5,2,5,有,無,,0,0
459224,2,1,2,有,無,,0,0
459225,2,1,1,有,無,,0,0
459226,5,2,6,有,無,,0,0
459227,4,2,2,有,無,,0,0
459228,0,0,0,有,無,,0,0
459229,1,1,1,有,無,,0,0
459230,2,1,1,有,有,坡道平面,0,0
459231,0,0,0,有,無,,0,0
459232,0,0,0,有,無,,0,0
459233,0,0,0,有,無,,0,0
459234,2,1,1,有,無,,0,0
459235,3,2,2,有,有,坡道平面,0,0
459236,2,1,1,有,有,,0,0
459237,5,2,2,有,無,,0,0
459238,3,2,2,有,無,,0,0
459239,3,1,1,有,無,,0,0
459240,2,2,2,有,無,,0,0
459241,2,1,1,有,有,,0,0
459242,2,1,1,有,有,,0,0
459243,2,1,1,有,有,,0,0
459244,2,1,1,有,有,坡道平面,37.66999817,1000000
459245,3,2,2,有,有,,0,0
459246,2,1,1,有,有,坡道機械,18.82999992,500000
459247,2,1,1,有,有,,0,0
459248,3,2,2,有,有,坡道平面,37.66999817,900000
459249,2,1,1,有,有,,0,0
459250,2,1,1,有,有,,0,0
459251,2,1,1,有,有,坡道平面,37.66999817,1000000
459252,3,2,1,有,有,,0,0
459253,4,2,2,有,有,,0,0
459254,3,2,1,有,無,,0,0
459255,3,2,2,有,有,坡道平面,27.45000076,0
459256,3,2,2,有,有,坡道機械,0,0
459257,3,1,1,有,無,,0,0
459258,0,0,0,有,無,,0,0
459259,4,2,4,有,無,,0,0
459260,4,2,4,有,無,,0,0
459261,3,2,1,有,有,升降平面,0,0
459262,2,1,1,有,有,,0,0
459263,2,2,2,有,有,,0,0
459264,3,1,1,有,無,,0,0
459265,3,2,2,有,無,,0,0
459266,0,0,0,無,有,,0,0
459267,4,2,2,有,有,,0,0
459268,2,1,1,有,有,,0,0
459269,3,2,2,有,有,坡道平面,57.24000168,1200000
459270,3,2,1,有,無,,0,0
459271,4,2,3,有,無,,0,0
459272,3,2,2,有,有,坡道平面,34.99000168,0
459273,0,0,0,有,無,,0,0
459274,8,0,8,有,無,,0,0
459275,3,2,2,有,有,坡道平面,0,0
459276,3,1,1,有,有,,0,0
459277,2,2,1,有,無,,0,0
459278,5,3,3,有,無,,0,0
459279,5,3,3,有,無,,0,0
459280,0,0,0,有,無,,0,0
459281,4,2,3,有,無,,0,0
459282,2,1,1,有,無,,0,0
459283,3,2,2,有,有,坡道平面,0,0
459284,0,0,0,無,有,坡道平面,63.91999817,2000000
459285,3,2,2,有,有,坡道平面,0,0
459286,2,3,2,有,無,,0,0
459287,3,2,2,有,無,,0,0
459288,0,0,0,有,有,坡道機械,20.77000046,680000
459289,4,2,3,有,有,,0,0
459290,0,0,0,有,無,,0,0
459291,3,2,2,有,有,,0,0
459292,4,2,1,有,無,,0,0
459293,3,2,2,有,無,,0,0
459294,3,2,2,有,有,坡道平面,32.04000092,0
459295,0,0,0,有,無,,0,0
459296,0,0,0,有,無,,0,0
459297,2,2,1,有,無,,0,0
459298,2,2,1,有,無,,0,0
459299,3,2,2,有,無,升降平面,0,0
459300,3,2,2,有,無,坡道平面,66.55999756,2160000
459301,3,2,2,有,無,坡道平面,66.55999756,2250000
459302,4,2,2,有,無,坡道平面,33.27999878,1080000
459303,4,2,2,有,無,坡道平面,33.27999878,1200000
459304,3,2,2,有,無,坡道平面,33.27999878,1100000
459305,3,2,2,有,有,,0,0
459306,3,1,1,有,無,,0,0
459307,2,1,2,有,無,,0,0
459308,4,1,2,有,無,,0,0
459309,1,1,1,有,有,,0,0
459310,3,2,2,有,無,,0,0
459311,2,2,1,有,無,,0,0
459312,3,1,2,有,有,,0,0
459313,0,0,0,有,有,坡道平面,38.72000122,400000
459314,0,0,0,有,有,坡道平面,43.43000031,400000
459315,0,0,0,有,有,坡道平面,36.52999878,400000
459316,0,0,0,有,有,坡道平面,38.72000122,400000
459317,0,0,0,有,有,坡道平面,77.44000244,800000
459318,0,0,0,有,無,,0,0
459319,4,2,3,有,無,,0,0
459320,2,1,2,有,有,坡道平面,0,500000
459321,0,0,0,無,無,,0,0
459322,3,1,1,有,無,,0,0
459323,0,0,0,有,無,,0,0
459324,2,2,1,有,有,,0,0
459325,3,1,2,有,無,,0,0
459326,4,3,4,有,無,,0,0
459327,0,0,0,無,無,,0,0
459328,1,1,1,有,無,,0,0
459329,6,3,3,有,有,一樓平面,0,0
459330,3,2,2,有,有,坡道平面,0,0
459331,0,0,0,有,無,,0,0
459332,9,3,3,有,無,,0,0
459333,4,2,2,有,無,,0,0
459334,2,2,1,有,有,,0,0
459335,2,1,1,有,無,,0,0
459336,4,2,4,有,有,坡道平面,0,0
459337,3,2,1,有,無,,0,0
459338,3,2,2,有,有,坡道平面,0,0
459339,3,2,2,有,有,坡道平面,0,0
459340,0,0,0,有,無,,0,0
459341,4,1,2,有,有,坡道平面,32.86000061,0
459342,4,2,3,有,無,,0,0
459343,3,2,2,有,無,坡道平面,0,0
459344,0,0,0,無,無,,0,0
459345,8,3,4,有,有,坡道平面,0,0
459346,3,2,2,有,無,,0,0
459347,2,1,2,有,無,,0,0
459348,0,0,0,有,有,坡道平面,34.99000168,400000
459349,0,0,0,有,有,坡道平面,34.99000168,400000
459350,0,0,0,有,有,坡道平面,34.99000168,400000
459351,2,1,2,有,無,,0,0
459352,4,2,2,有,有,坡道平面,37.66999817,900000
459353,2,1,1,有,有,坡道平面,37.66999817,1000000
459354,4,2,2,有,有,坡道平面,37.66999817,900000
459355,2,1,1,有,有,,0,0
459356,2,1,1,有,有,,0,0
459357,2,1,1,有,有,,0,0
459358,2,1,2,有,有,,0,0
459359,5,3,4,有,有,,0,0
459360,0,0,0,有,無,,0,0
459361,3,2,2,有,有,坡道平面,37.75,0
459362,3,2,2,有,有,坡道機械,0,0
459363,0,0,0,無,有,,0,0
459364,4,2,3,有,無,,0,0
459365,3,2,2,有,有,,0,0
459366,3,2,1,有,無,,0,0
459367,2,2,2,有,無,,0,0
459368,3,3,3,有,有,,0,0
459369,4,2,1,有,無,,0,0
459370,0,0,0,有,有,坡道平面,38.45999908,600000
459371,3,2,2,有,無,,0,0
459372,0,0,0,有,無,,0,0
459373,0,0,0,有,無,,0,0
459374,0,0,0,有,無,,0,0
459375,0,0,0,有,無,,0,0
459376,0,0,0,有,無,,0,0
459377,3,2,2,有,無,,0,0
459378,3,2,1,有,無,,0,0
459379,10,2,11,有,無,,0,0
459380,2,1,1,有,無,,0,0
459381,0,0,0,無,無,,0,0
459382,3,1,1,有,無,,0,0
459383,3,2,2,有,有,,0,0
459384,3,2,2,有,有,坡道平面,22.79999924,1000000
459385,3,1,2,有,無,,0,0
459386,4,2,2,有,無,,0,0
459387,3,2,2,有,無,,0,0
459388,3,2,2,有,有,坡道平面,19.63999939,0
459389,4,2,4,有,無,,0,0
459390,3,2,3,有,無,,0,0
459391,3,2,2,有,無,,0,0
459392,3,2,2,有,有,,0,0
459393,3,2,1,有,有,坡道平面,0,0
459394,2,1,1,有,無,,0,0
459395,1,2,1,有,無,,0,0
459396,0,0,2,無,有,坡道平面,0,0
459397,0,0,0,有,無,,0,0
459398,4,2,3,有,無,,0,0
459399,3,2,1,有,有,,0,0
459400,3,2,4,有,無,,0,0
459401,3,2,4,有,無,,0,0
459402,3,2,2,有,無,,0,0
459403,3,2,2,有,無,,0,0
459404,3,2,2,有,有,,0,0
459405,3,2,2,有,無,,0,0
459406,0,0,0,無,無,,0,0
459407,0,0,0,有,無,,0,0
459408,0,0,0,有,無,,0,0
459409,3,2,2,有,有,,0,0
459410,2,1,1,有,有,,0,0
459411,0,0,0,有,無,,0,0
459412,3,2,2,有,無,,0,0
459413,0,0,0,有,無,,0,0
459414,4,2,3,有,無,坡道平面,0,0
459415,3,2,1,有,無,,0,0
459416,2,1,1,有,無,,0,0
459417,3,1,2,有,有,坡道平面,0,0
459418,2,2,1,有,有,,0,0
459419,1,1,1,有,有,,0,0
459420,4,3,2,有,無,,0,0
459421,0,0,0,無,有,,0,0
459422,3,2,2,有,無,,0,0
459423,3,2,1,有,有,,0,0
459424,0,0,0,有,有,坡道平面,0,400000
459425,1,0,1,有,有,,0,0
459426,3,2,2,有,有,坡道平面,0,0
459427,4,2,3,有,無,,0,0
459428,2,1,1,有,無,,0,0
459429,4,2,2,有,有,坡道平面,36.54000092,0
459430,3,2,1,有,無,,0,0
459431,3,2,2,有,有,坡道平面,0,0
459432,4,2,2,有,有,坡道平面,37.66999817,900000
459433,3,1,1,有,無,,0,0
459434,3,1,1,有,無,,0,0
459435,3,2,2,有,無,,0,0
459436,3,2,2,有,無,,0,0
459437,3,1,2,有,無,,0,0
459438,3,2,1,有,無,,0,0
459439,0,0,0,有,無,,0,0
459440,0,0,0,有,無,,0,0
459441,3,2,2,有,無,,0,0
459442,3,2,1,有,無,,0,0
459443,2,2,1,有,有,,0,0
459444,3,2,2,有,有,坡道平面,0,0
459445,3,2,2,有,無,,0,0
459446,3,1,1,有,無,,0,0
459447,2,2,2,有,無,,0,0
459448,3,2,2,有,有,,0,0
459449,5,0,5,有,無,,0,0
459450,2,2,1,有,有,坡道平面,0,0
459451,4,2,2,有,有,坡道平面,37.66999817,850000
459452,4,2,2,有,有,坡道平面,37.66999817,850000
459453,3,2,2,有,有,坡道平面,37.66999817,900000
459454,4,2,2,有,有,坡道平面,37.66999817,900000
459455,2,2,2,有,有,坡道平面,34.16999817,0
459456,3,2,2,有,無,,0,0
459457,2,1,1,有,有,,0,0
459458,3,2,2,有,有,,0,0
459459,0,0,0,無,無,,0,0
459460,4,2,2,有,無,升降機械,0,0
459461,2,1,1,有,有,,0,0
459462,1,1,1,有,有,坡道平面,0,0
459463,0,0,0,有,有,坡道平面,34.16999817,450000
459464,0,0,0,有,有,坡道平面,34.16999817,650000
459465,1,2,1,有,有,,0,0
459466,5,2,2,有,無,,0,0
459467,0,0,0,有,有,坡道平面,29.77000046,2000000
459468,3,2,2,有,有,,0,0
459469,2,2,2,有,有,坡道平面,0,0
459470,3,2,2,有,有,,0,0
459471,3,1,1,有,無,,0,0
459472,3,2,1,有,無,,0,0
459473,3,2,2,有,有,坡道平面,0,0
459474,3,2,2,有,有,,0,0
459475,3,2,2,有,有,坡道平面,39.72000122,0
459476,3,1,1,有,無,,0,0
459477,2,1,1,有,無,,0,0
459478,3,2,1,有,無,,0,0
459479,4,2,2,有,無,,0,0
459480,3,2,1,有,無,,0,0
459481,1,1,1,有,無,,0,0
459482,2,1,1,有,無,,0,0
459483,3,2,2,有,有,坡道平面,0,0
459484,2,2,1,有,無,,0,0
459485,3,2,1,有,無,,0,0
459486,4,2,2,有,有,,0,0
459487,2,2,1,有,有,,0,0
459488,5,3,3,有,有,,0,0
459489,2,2,1,有,有,,0,0
459490,2,2,1,有,無,,0,0
459491,2,2,2,有,無,,0,0
459492,0,0,0,有,無,,0,0
459493,1,1,1,有,有,,0,0
459494,2,1,2,有,有,坡道平面,0,0
459495,3,2,1,有,有,,0,0
459496,3,1,1,有,有,坡道平面,0,0
459497,3,1,1,有,無,,0,0
459498,4,1,1,有,無,,0,0
459499,3,2,1,有,無,,0,0
459500,3,1,1,有,無,,0,0
459501,2,1,2,有,無,,0,0
459502,3,1,1,有,無,,0,0
459503,0,0,0,有,無,,0,0
459504,2,1,2,有,無,,0,0
459505,1,3,1,有,無,,0,0
459506,5,2,3,有,無,,0,0
459507,3,2,1,有,無,,0,0
459508,0,0,0,有,無,,0,0
459509,0,0,0,有,有,坡道平面,37.58000183,500000
459510,2,1,1,有,有,坡道平面,0,0
459511,3,1,1,有,有,,0,0
459512,2,1,2,有,有,,0,0
459513,8,3,3,有,無,,0,0
459514,3,2,2,有,有,坡道平面,22.79999924,1000000
459515,3,2,2,有,有,,0,0
459516,2,2,1,有,無,,0,0
459517,1,1,1,有,有,,0,0
459518,3,1,1,有,有,坡道平面,0,0
459519,3,1,1,有,無,,0,0
459520,2,2,1,有,無,,0,0
459521,4,2,2,有,有,,0,0
459522,3,2,2,有,有,,0,0
459523,6,0,6,有,無,,0,0
459524,0,0,0,有,有,坡道平面,33.75,450000
459525,3,2,2,有,有,坡道平面,0,0
459526,3,2,2,有,無,,0,0
459527,2,1,1,有,有,坡道平面,0,0
459528,3,2,1,有,有,,0,0
459529,3,2,2,有,有,坡道平面,0,0
459530,3,2,1,有,無,,0,0
459531,3,2,2,有,有,升降機械,0,0
459532,4,2,2,有,無,,0,0
459533,2,1,2,有,無,,0,0
459534,3,2,2,有,無,,0,0
459535,3,2,2,有,有,,0,0
459536,2,1,2,有,無,,0,0
459537,3,1,2,有,無,,0,0
459538,3,1,2,有,無,,0,0
459539,3,2,2,有,無,一樓平面,17.37000084,0
459540,2,2,2,有,無,,0,0
459541,0,0,0,有,無,,0,0
459542,3,2,1,有,無,,0,0
459543,0,0,2,無,無,,0,0
459544,4,2,4,有,無,,0,0
459545,2,1,1,有,有,,0,0
459546,2,1,1,有,有,坡道平面,37.66999817,900000
459547,0,0,0,有,有,坡道平面,36.52999878,400000
459548,0,0,0,有,有,坡道平面,36.52999878,400000
459549,0,0,0,有,有,坡道平面,38.72000122,400000
459550,0,0,0,有,有,坡道平面,38.72000122,400000
459551,0,0,0,有,有,坡道平面,45.95000076,400000
459552,2,2,1,有,有,,0,0
459553,2,2,1,有,有,,0,0
459554,3,2,2,有,無,一樓平面,17.37000084,0
459555,2,1,1,有,有,,0,0
459556,2,2,1,有,無,坡道平面,36.40000153,1150000
459557,2,2,1,有,無,坡道平面,36.40000153,1050000
459558,2,2,1,有,無,坡道平面,36.40000153,950000
459559,2,2,1,有,無,,0,0
459560,2,2,1,有,無,坡道平面,36.40000153,950000
459561,3,2,2,有,無,坡道平面,36.40000153,1050000
459562,2,2,1,有,無,坡道平面,36.40000153,1150000
459563,2,2,1,有,無,,0,0
459564,2,2,1,有,無,坡道平面,36.40000153,1050000
459565,2,2,1,有,無,,0,0
459566,2,2,1,有,無,坡道平面,36.40000153,950000
459567,3,2,2,有,有,,0,0
459568,3,2,2,有,有,,0,0
459569,3,1,2,有,有,坡道平面,0,0
459570,3,2,2,有,無,,0,0
459571,0,0,0,有,無,,0,0
459572,4,2,2,有,有,坡道平面,0,0
459573,1,1,1,有,有,,0,0
459574,4,2,2,有,有,,0,0
459575,4,2,3,有,有,坡道平面,0,0
459576,4,2,2,有,有,坡道平面,38.86999893,0
459577,5,2,4,有,有,,0,0
459578,0,0,0,有,有,坡道平面,40.25999832,1000000
459579,3,2,2,有,有,坡道平面,38.86999893,0
459580,3,2,2,有,無,,0,0
459581,0,0,0,有,無,,0,0
459582,3,1,1,有,無,,0,0
459583,3,1,2,有,有,,0,0
459584,2,1,1,有,無,,0,0
459585,1,1,2,有,有,坡道平面,0,0
459586,3,2,2,有,有,,0,0
459587,0,0,0,有,有,坡道平面,34.99000168,400000
459588,0,0,0,有,有,坡道平面,34.99000168,400000
459589,4,2,2,有,有,坡道平面,37.66999817,1100000
459590,4,3,3,有,無,,0,0
459591,3,2,2,有,有,,0,0
